time_eq,latitude_eq,longitude_eq,depth_eq,magnitude_eq,depth_error_eq,zone_eq,year_eq,month_eq,day_eq,min_proximity_km,avg_proximity_km,max_proximity_km,fault_count_within_50km,fault_count_within_100km,zone_fault,latitude_fault,longitude_fault,area_fault,state_fault,state_area_fault,slip_rate_mm_per_yr_fault,plate_boundary_type_fault,fault_type_fault,fault_length_km_fault,total_fault_length_fault,rock_type_fault,rock_factor_scaled_fault,soil_type_fault,soil_factor_scaled_fault,fracture_factor_scaled_fault,strain_rate_fault,seismic_hazard_fault,fault_density_fault,attenuation_factor_fault,AF_Classification_fault,zone_mismatch_flag
1983-12-17 01:32:43.760000+00:00,12.862,95.505,33,4.8,13.63067332,3,1983,12,17,1498.747067,2278.640195,3075.395977,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 01:43:05.120000+00:00,12.768,95.402,33,4.7,13.63067332,3,1983,12,17,1507.255396,2280.48907,3076.337162,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 01:51:09.660000+00:00,12.813,95.474,33,4.7,13.63067332,3,1983,12,17,1503.569168,2280.966741,3077.446787,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 02:19:29.810000+00:00,12.71,95.289,33,4.7,13.63067332,3,1983,12,17,1511.742255,2278.712068,3073.552688,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 02:36:30.440000+00:00,12.844,95.568,33,4.9,13.63067332,3,1983,12,17,1501.864902,2284.015646,3081.300206,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 02:46:28.390000+00:00,12.677,95.362,33,4.6,13.63067332,3,1983,12,17,1516.57316,2285.933516,3081.406174,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 02:47:30.540000+00:00,12.721,95.163,33,4.9,13.63067332,3,1983,12,17,1508.539225,2270.25313,3063.970509,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 02:58:44.490000+00:00,12.636,95.434,33,5.4,13.63067332,4,1983,12,17,1522.29739,2293.796245,3089.882749,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1983-12-17 03:08:44.660000+00:00,12.685,95.479,33,5,13.63067332,3,1983,12,17,1517.701127,2292.281519,3088.770486,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 03:53:00.130000+00:00,12.663,95.462,33,5,13.63067332,3,1983,12,17,1519.818081,2293.152364,3089.488816,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 04:09:49.320000+00:00,12.772,95.445,33,4.8,13.63067332,3,1983,12,17,1507.559009,2282.738397,3078.959114,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 04:27:54.190000+00:00,12.729,95.557,33,4.9,13.63067332,3,1983,12,17,1514.268553,2293.215847,3090.381027,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 04:42:29.090000+00:00,12.934,95.642,33,4.8,13.63067332,3,1983,12,17,1493.390985,2280.838061,3078.756918,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 06:02:23.380000+00:00,12.727,95.365,33,4.8,13.63067332,3,1983,12,17,1511.130583,2281.79771,3077.31195,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 06:20:24.870000+00:00,12.776,95.56,33,4.7,13.63067332,3,1983,12,17,1509.171104,2289.361354,3086.563337,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 07:13:56.600000+00:00,12.733,95.599,33,4.5,13.63067332,3,1983,12,17,1514.599195,2295.423705,3092.943713,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 08:29:26.090000+00:00,12.673,95.573,33,4.8,13.63067332,3,1983,12,17,1520.698299,2299.0006,3096.286472,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 10:56:48.670000+00:00,12.849,95.58,33,5.1,13.63067332,4,1983,12,17,1501.538118,2284.318457,3081.704878,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1983-12-17 16:26:04.590000+00:00,12.706,95.432,33,4.7,13.63067332,3,1983,12,17,1514.578016,2287.638214,3083.728486,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-17 19:02:28.440000+00:00,12.698,95.455,33,4.8,13.63067332,3,1983,12,17,1515.854824,2289.713737,3086.000131,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-18 06:45:17.570000+00:00,12.781,95.663,33,4.6,13.63067332,3,1983,12,18,1510.539552,2295.209255,3093.273879,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-20 21:01:43.370000+00:00,12.776,95.465,33,4.7,13.63067332,3,1983,12,20,1507.47004,2283.602831,3079.996463,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1983-12-25 14:34:12.840000+00:00,12.77,95.675,33,5,13.63067332,3,1983,12,25,1511.9718,2296.884821,3095.046538,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-01-15 17:12:25.560000+00:00,28.619,96.286,26.8,4.8,13.63067332,3,1984,1,15,79.22502382,1487.778381,2748.448478,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1984-01-18 07:19:18.800000+00:00,28.725,95.06,10,4.5,13.63067332,3,1984,1,18,100.6360084,1382.270036,2631.164169,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1984-01-20 12:57:46.950000+00:00,12.672,95.427,39.3,4.9,6.2,3,1984,1,20,1518.224605,2290.268911,3086.305867,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-01-20 13:48:02.930000+00:00,12.694,95.416,32.7,4.7,5.4,3,1984,1,20,1515.62037,2287.709624,3083.657872,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-01-20 14:53:57.890000+00:00,28.594,96.365,27.6,5,13.63067332,3,1984,1,20,82.37906162,1494.720173,2755.803657,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1984-01-20 16:01:18.650000+00:00,12.727,95.451,37.6,4.5,5.5,3,1984,1,20,1512.602338,2286.974344,3083.234492,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-01-20 17:36:27.200000+00:00,12.694,95.417,40.3,4.7,5.3,3,1984,1,20,1515.637506,2287.769787,3083.726705,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-01-20 21:09:08.360000+00:00,12.842,95.549,33,4.5,13.63067332,3,1984,1,20,1501.736175,2283.030349,3080.154404,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-02-01 06:10:31.140000+00:00,12.818,95.645,33,4.8,13.63067332,3,1984,2,1,1506.147799,2290.940826,3088.863639,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-02-19 09:29:48.540000+00:00,24.785,94.745,42.5,4.9,6.7,3,1984,2,19,228.0318722,1404.246658,2576.105535,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-02-19 15:46:25.770000+00:00,29.867,80.546,21.4,5,2.4,3,1984,2,19,121.4290935,791.6097031,1546.816523,0,0,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,mismatch
1984-02-20 16:02:29.130000+00:00,28.942,95.752,33,4.5,13.63067332,3,1984,2,20,96.97806068,1444.729507,2701.1546,0,1,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1984-03-05 21:26:42.520000+00:00,24.543,94.661,68.9,5.5,13.63067332,4,1984,3,5,240.9733931,1406.635323,2568.389393,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-03-11 00:53:01.010000+00:00,10.783,94.49,33,4.5,13.63067332,3,1984,3,11,1682.64394,2404.23885,3190.116483,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1984-03-14 15:32:34.010000+00:00,34.216,79.636,33,5.2,13.63067332,4,1984,3,14,364.7570819,997.8864118,2029.000343,0,0,4,30.99,78.93,Gangotri,Uttarakhand,53483,15,Convergent (Himalayan),thrust,275,800,Schist,0.005,Colluvial,0.006,0.008,5.45E-08,High,14.96,0.0063,Medium,match
1984-03-21 23:06:25.330000+00:00,26.573,93.369,33,4.9,13.63067332,3,1984,3,21,58.2470527,1233.784783,2441.975805,0,2,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-03-22 05:36:37.600000+00:00,12.909,93.588,102.4,5.2,5.2,4,1984,3,22,1472.335759,2164.192589,2941.885501,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-03-23 00:34:08.720000+00:00,29.99,78.871,33,5.1,13.63067332,4,1984,3,23,88.34584459,792.1980044,1655.274272,0,2,4,30.31,78.03,Dehradun,Uttarakhand,53483,15,Convergent (Himalayan),thrust,300,800,Schist,0.005,Alluvial,0.008,0.008,5.00E-08,Moderate,14.96,0.007,High,match
1984-04-08 21:52:44.530000+00:00,13.491,92.309,33,4.5,13.63067332,3,1984,4,8,1365.51013,2045.205414,2807.122553,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1984-04-10 20:24:52.410000+00:00,11.799,95.03,33,4.7,13.63067332,3,1984,4,10,1608.223762,2343.204086,3135.235009,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-04-10 20:41:42.040000+00:00,11.861,95.175,33,4.6,13.63067332,3,1984,4,10,1603.432243,2346.095766,3139.513463,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-04-10 21:07:24.670000+00:00,11.478,94.814,33,4.6,13.63067332,3,1984,4,10,1640.922055,2359.467531,3149.201824,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-04-11 08:15:29.940000+00:00,34.667,79.633,49,4.8,5.6,3,1984,4,11,411.2211326,1033.681756,2079.148855,0,0,4,32.21,76.32,Dharamshala,Himachal Pradesh,55673,15,Convergent (Himalayan),thrust,250,775,Schist,0.005,Colluvial,0.006,0.008,6.00E-08,High,13.92,0.0063,Medium,mismatch
1984-04-13 06:21:52.300000+00:00,11.671,95.068,25,5,13.63067332,3,1984,4,13,1622.863282,2356.712552,3149.015992,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-04-13 09:50:11.780000+00:00,11.847,95.009,24.7,5.2,13.63067332,4,1984,4,13,1602.643587,2337.754843,3129.618721,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-04-21 11:24:43.040000+00:00,11.372,95.155,33,4.6,13.63067332,3,1984,4,21,1657.047629,2388.225918,3181.131033,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-04-25 14:58:41.270000+00:00,26.068,95.683,107.5,4.9,13.63067332,3,1984,4,25,222.7791283,1449.552887,2670.092555,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
1984-04-29 12:03:46.330000+00:00,11.368,93.133,33,4.6,13.63067332,3,1984,4,29,1521.038964,2279.976061,3051.175307,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1984-05-03 13:17:58.150000+00:00,30.5,78.404,33,4.5,13.63067332,3,1984,5,3,41.62722413,800.8410364,1703.985926,1,2,4,30.31,78.03,Dehradun,Uttarakhand,53483,15,Convergent (Himalayan),thrust,300,800,Schist,0.005,Alluvial,0.008,0.008,5.00E-08,Moderate,14.96,0.007,High,mismatch
1984-05-06 15:19:11.420000+00:00,24.257,93.545,33,6,13.63067332,4,1984,5,6,215.456204,1326.614024,2456.594058,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-05-07 09:17:53.280000+00:00,24.851,94.522,76.8,4.6,6.5,3,1984,5,7,206.558662,1382.3486,2553.444351,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-05-16 18:29:23.260000+00:00,24.543,94.966,113.9,4.6,10.3,3,1984,5,16,262.6640558,1433.011154,2599.2217,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-05-21 09:59:07.700000+00:00,23.721,91.588,33,5.3,13.63067332,4,1984,5,21,280.0963461,1212.560332,2260.688865,0,0,3,26.05,90.53,Dhubri,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-05-23 03:14:21.570000+00:00,32.949,75.919,57.6,4.8,13.63067332,3,1984,5,23,41.28599703,962.5068836,1974.078689,1,2,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
1984-06-11 15:01:55.450000+00:00,13.586,93.169,33,4.5,13.63067332,3,1984,6,11,1396.007862,2081.517851,2854.547122,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-05 20:45:58.860000+00:00,11.255,94.739,33,5,13.63067332,3,1984,7,5,1664.711585,2375.2449,3164.063951,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-05 20:48:07.480000+00:00,11.304,94.675,33,5.3,13.63067332,4,1984,7,5,1658.584256,2367.293987,3155.517624,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-07-05 21:00:10.640000+00:00,11.114,94.723,33,5.4,13.63067332,4,1984,7,5,1680.130004,2387.032859,3175.573374,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-07-08 01:49:43.040000+00:00,10.866,94.744,33,4.8,13.63067332,3,1984,7,8,1705.122741,2410.555388,3199.082303,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1984-07-08 02:12:28.020000+00:00,10.824,95.079,33,4.8,13.63067332,3,1984,7,8,1716.477973,2432.923026,3224.667826,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 02:19:32.930000+00:00,10.981,94.54,33,4.6,13.63067332,3,1984,7,8,1679.748298,2388.994814,3175.572832,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
1984-07-08 02:26:46.630000+00:00,11.058,94.633,33,4.8,13.63067332,3,1984,7,8,1685.361428,2387.121835,3174.712647,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 02:59:02.890000+00:00,11.027,94.706,33,4.9,13.63067332,3,1984,7,8,1689.568947,2393.932605,3182.227321,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 03:23:15.240000+00:00,11.874,94.339,33,4.9,13.63067332,3,1984,7,8,1592.135636,2297.6223,3082.867667,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 03:39:55.360000+00:00,11.004,94.989,33,4.7,13.63067332,3,1984,7,8,1695.442763,2411.717504,3202.760325,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 03:53:51.840000+00:00,10.967,95.064,33,4.7,13.63067332,3,1984,7,8,1700.495465,2419.24227,3210.969166,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 04:20:46.640000+00:00,11.764,94.408,33,5,13.63067332,3,1984,7,8,1604.955599,2311.275812,3097.154294,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 05:26:14.740000+00:00,11.096,94.678,33,5.1,13.63067332,4,1984,7,8,1681.631744,2386.17025,3174.246362,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
1984-07-08 05:54:50.930000+00:00,10.871,94.955,33,4.7,13.63067332,3,1984,7,8,1709.708808,2421.774278,3212.373388,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 08:00:33.940000+00:00,10.821,94.906,33,4.9,13.63067332,3,1984,7,8,1714.637007,2423.557377,3213.636328,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 08:01:25.930000+00:00,11.243,94.943,33,4.8,13.63067332,3,1984,7,8,1668.465083,2387.720591,3178.520293,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 08:14:03.090000+00:00,10.859,95.224,33,4.7,13.63067332,3,1984,7,8,1714.585234,2437.936648,3231.074728,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
1984-07-08 08:30:38.590000+00:00,10.942,94.74,33,4.6,13.63067332,3,1984,7,8,1699.345146,2403.47278,3192.029543,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
